,type,date(yyyyMMddHHmmss),author,message,latitude,longitude,location,spam,hashtags,sentiment_score,sentiment,datetime,tokens,keywords,labels,fire,crime,emergency
3153,mbdata,2.01401E+13,siliconKing,rt @newsonlinetoday police evacuating area of businesses underway near police standoff #abila,,,,0,['#Abila'],0.1,1,2014-01-23 20:17:47,"['rt', '@', 'newsonlinetoday', 'police', 'evacuating', 'area', 'of', 'businesses', 'underway', 'near', 'police', 'standoff', '#', 'abila']","['newsonlinetoday', 'police', 'evacuating', 'area', 'businesses', 'underway', 'near', 'police', 'standoff', 'abila']","['crime', 'emergency']",[],"['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']","['evacuating', 'evacuating', 'evacuating']"
3154,mbdata,2.01401E+13,KronosQuoth,all our dreams can come true if we have the courage to pursue them.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0.35,1,2014-01-23 20:17:55,"['all', 'our', 'dreams', 'can', 'come', 'true', 'if', 'we', 'have', 'the', 'courage', 'to', 'pursue', 'them', '.', '#', 'pokrally', '#', 'hi']","['dreams', 'come', 'true', 'courage', 'pursue', 'pokrally']",[],[],[],[]
3155,mbdata,2.01401E+13,farmboy,rt @homelandilluminations no word yet on condition of injured firefighter. #hi,,,,0,['#HI'],0,1,2014-01-23 20:18:01,"['rt', '@', 'homelandilluminations', 'no', 'word', 'yet', 'on', 'condition', 'of', 'injured', 'firefighter', '.', '#', 'hi']","['homelandilluminations', 'word', 'yet', 'condition', 'injured', 'firefighter']","['fire', 'emergency']","['firefighter', 'firefighter', 'firefighter', 'firefighter', 'firefighter', 'firefighter', 'firefighter', 'firefighter', 'firefighter']",[],"['firefighter', 'injured', 'firefighter', 'injured', 'firefighter', 'injured', 'firefighter']"
3156,mbdata,2.01401E+13,BlueVelvet,rt @homelandilluminations evacuations of area businesses are under way at police standoff,,,,0,[],0,1,2014-01-23 20:18:01,"['rt', '@', 'homelandilluminations', 'evacuations', 'of', 'area', 'businesses', 'are', 'under', 'way', 'at', 'police', 'standoff']","['homelandilluminations', 'evacuations', 'area', 'businesses', 'way', 'police', 'standoff']","['emergency', 'fire', 'crime', 'emergency']","['evacuations', 'evacuations', 'evacuations', 'evacuations', 'evacuations', 'evacuations', 'evacuations', 'evacuations', 'evacuations']","['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']","['evacuations', 'evacuations', 'evacuations', 'evacuations', 'evacuations', 'evacuations', 'evacuations', 'evacuations', 'evacuations']"
3157,mbdata,2.01401E+13,rrWine,rt @homelandilluminations evacuations of area businesses are under way at police standoff,,,,0,[],0,1,2014-01-23 20:18:01,"['rt', '@', 'homelandilluminations', 'evacuations', 'of', 'area', 'businesses', 'are', 'under', 'way', 'at', 'police', 'standoff']","['homelandilluminations', 'evacuations', 'area', 'businesses', 'way', 'police', 'standoff']","['emergency', 'fire', 'crime', 'emergency']","['evacuations', 'evacuations', 'evacuations', 'evacuations', 'evacuations', 'evacuations', 'evacuations', 'evacuations', 'evacuations']","['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']","['evacuations', 'evacuations', 'evacuations', 'evacuations', 'evacuations', 'evacuations', 'evacuations', 'evacuations', 'evacuations']"
3158,mbdata,2.01401E+13,FriendsOfKronos,why has no one put it together? black van shooter rally hostages = pok rally distraction for pok kidnapping #pok #terror,,,,1,"['#POK', '#terror']",-0.166666667,0,2014-01-23 20:18:01,"['why', 'has', 'no', 'one', 'put', 'it', 'together', '?', 'black', 'van', 'shooter', 'rally', 'hostages', '=', 'pok', 'rally', 'distraction', 'for', 'pok', 'kidnapping', '#', 'pok', '#', 'terror']","['one', 'put', 'together', 'black', 'van', 'shooter', 'rally', 'hostages', '=', 'pok', 'rally', 'distraction', 'pok', 'kidnapping', 'pok', 'terror']",['crime'],[],"['hostages', 'kidnapping', 'hostages', 'kidnapping', 'hostages', 'kidnapping', 'hostages', 'kidnapping', 'hostages', 'kidnapping', 'hostages', 'kidnapping', 'terror', 'hostages', 'kidnapping', 'terror', 'shooter', 'hostages', 'kidnapping', 'terror', 'shooter', 'hostages', 'kidnapping', 'terror']",[]
3159,mbdata,2.01401E+13,megaMan,van guy waving gun at the roofs. thinks swats there?  #tag,,,,1,['#TAG'],0,1,2014-01-23 20:18:01,"['van', 'guy', 'waving', 'gun', 'at', 'the', 'roofs', '.', 'thinks', 'swats', 'there', '?', '#', 'tag']","['van', 'guy', 'waving', 'gun', 'roofs', 'thinks', 'swats', 'tag']",['crime'],[],"['gun', 'gun', 'gun']",[]
3160,mbdata,2.01401E+13,AbilaPost,evacuated witness reports seeing wild driving black van being pursued by two cop cars #abilapost,,,,1,['#AbilaPost'],-0.033333333,0,2014-01-23 20:18:01,"['evacuated', 'witness', 'reports', 'seeing', 'wild', 'driving', 'black', 'van', 'being', 'pursued', 'by', 'two', 'cop', 'cars', '#', 'abilapost']","['evacuated', 'witness', 'reports', 'seeing', 'wild', 'driving', 'black', 'van', 'pursued', 'two', 'cop', 'cars', 'abilapost']","['crime', 'emergency']",[],"['cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop']","['evacuated', 'evacuated', 'evacuated']"
3161,mbdata,2.01401E+13,roger_roger,oh jeez some girl here just threw up,,,,1,[],0,1,2014-01-23 20:18:01,"['oh', 'jeez', 'some', 'girl', 'here', 'just', 'threw', 'up']","['oh', 'jeez', 'girl', 'threw']",[],[],[],[]
3162,mbdata,2.01401E+13,KronosQuoth,"if you genuinely want something, don't wait for it -- teach yourself to be impatient.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.1,1,2014-01-23 20:18:18,"['if', 'you', 'genuinely', 'want', 'something', ',', 'do', ""n't"", 'wait', 'for', 'it', '--', 'teach', 'yourself', 'to', 'be', 'impatient', '.', '#', 'pokrally', '#', 'hi']","['genuinely', 'want', 'something', 'wait', '--', 'teach', 'impatient', 'pokrally']",[],[],[],[]
3163,mbdata,2.01401E+13,ninjabob,rt @newsonlinetoday police evacuating area of businesses underway near police standoff #abila,,,,0,['#Abila'],0.1,1,2014-01-23 20:18:47,"['rt', '@', 'newsonlinetoday', 'police', 'evacuating', 'area', 'of', 'businesses', 'underway', 'near', 'police', 'standoff', '#', 'abila']","['newsonlinetoday', 'police', 'evacuating', 'area', 'businesses', 'underway', 'near', 'police', 'standoff', 'abila']","['crime', 'emergency']",[],"['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']","['evacuating', 'evacuating', 'evacuating']"
3164,mbdata,2.01401E+13,rrWine,rt @roger_roger still here,,,,1,[],0,1,2014-01-23 20:18:47,"['rt', '@', 'roger_roger', 'still', 'here']","['roger_roger', 'still']",[],[],[],[]
3165,mbdata,2.01401E+13,KronosQuoth,its not the years in your life that count. its the life in your years.  #kronosstar #pokrally,,,,1,"['#KronosStar', '#POKRally']",0,1,2014-01-23 20:18:48,"['its', 'not', 'the', 'years', 'in', 'your', 'life', 'that', 'count', '.', 'its', 'the', 'life', 'in', 'your', 'years', '.', '#', 'kronosstar', '#', 'pokrally']","['years', 'life', 'count', 'life', 'years', 'kronosstar', 'pokrally']",[],[],[],[]
3166,mbdata,2.01401E+13,KronosQuoth,"just when the caterpillar thought the world was ending, he turned into a butterfly.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0,1,2014-01-23 20:18:48,"['just', 'when', 'the', 'caterpillar', 'thought', 'the', 'world', 'was', 'ending', ',', 'he', 'turned', 'into', 'a', 'butterfly', '.', '#', 'pokrally', '#', 'hi']","['caterpillar', 'thought', 'world', 'ending', 'turned', 'butterfly', 'pokrally']",[],[],[],[]
3167,mbdata,2.01401E+13,pinky,rt @abilapost evacuated witness reports seeing wild driving black van being pursued by two cop cars #abilapost,,,,1,['#AbilaPost'],-0.033333333,0,2014-01-23 20:19:01,"['rt', '@', 'abilapost', 'evacuated', 'witness', 'reports', 'seeing', 'wild', 'driving', 'black', 'van', 'being', 'pursued', 'by', 'two', 'cop', 'cars', '#', 'abilapost']","['abilapost', 'evacuated', 'witness', 'reports', 'seeing', 'wild', 'driving', 'black', 'van', 'pursued', 'two', 'cop', 'cars', 'abilapost']","['crime', 'emergency']",[],"['cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop']","['evacuated', 'evacuated', 'evacuated']"
3168,mbdata,2.01401E+13,FriendsOfKronos,they were moving the hostages and got cuaght the feeble minded always result to violence #pok,,,,0,['#POK'],-0.5,0,2014-01-23 20:19:04,"['they', 'were', 'moving', 'the', 'hostages', 'and', 'got', 'cuaght', 'the', 'feeble', 'minded', 'always', 'result', 'to', 'violence', '#', 'pok']","['moving', 'hostages', 'got', 'cuaght', 'feeble', 'minded', 'always', 'result', 'violence', 'pok']",['crime'],[],"['hostages', 'violence', 'hostages', 'violence', 'hostages', 'violence', 'hostages', 'violence', 'hostages', 'violence', 'hostages', 'violence', 'hostages', 'violence', 'hostages', 'violence', 'hostages', 'violence']",[]
3169,mbdata,2.01401E+13,megaMan,"bad guy: """"oh i'm getting out of here"""" yelling  #tag""""",,,,1,['#TAG'],-0.7,0,2014-01-23 20:19:04,"['bad', 'guy', ':', '``', ""''"", 'oh', 'i', ""'m"", 'getting', 'out', 'of', 'here', ""''"", ""''"", 'yelling', '#', 'tag', ""''"", ""''""]","['bad', 'guy', ':', '``', 'oh', ""'m"", 'getting', 'yelling', 'tag']",[],[],[],[]
3170,mbdata,2.01401E+13,AbilaPost,witness reports hearing popping sounds later understood to be gun fire #abilapost,,,,0,['#AbilaPost'],0,1,2014-01-23 20:19:04,"['witness', 'reports', 'hearing', 'popping', 'sounds', 'later', 'understood', 'to', 'be', 'gun', 'fire', '#', 'abilapost']","['witness', 'reports', 'hearing', 'popping', 'sounds', 'later', 'understood', 'gun', 'fire', 'abilapost']","['fire', 'crime']","['fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire']","['gun', 'gun', 'gun']",[]
3171,mbdata,2.01401E+13,plasticParts,rt @abilapost gelatogalore patrons are still trapped inside #abilapost,,,,1,['#AbilaPost'],-0.2,0,2014-01-23 20:19:14,"['rt', '@', 'abilapost', 'gelatogalore', 'patrons', 'are', 'still', 'trapped', 'inside', '#', 'abilapost']","['abilapost', 'gelatogalore', 'patrons', 'still', 'trapped', 'inside', 'abilapost']",[],[],[],[]
3172,mbdata,2.01401E+13,KronosQuoth,"we must believe that we are gifted for something, and that this thing, at whatever cost, must be attained.  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",0.5,1,2014-01-23 20:19:17,"['we', 'must', 'believe', 'that', 'we', 'are', 'gifted', 'for', 'something', ',', 'and', 'that', 'this', 'thing', ',', 'at', 'whatever', 'cost', ',', 'must', 'be', 'attained', '.', '#', 'kronosstar', '#', 'pokrally']","['must', 'believe', 'gifted', 'something', 'thing', 'whatever', 'cost', 'must', 'attained', 'kronosstar', 'pokrally']",[],[],[],[]
3173,mbdata,2.01401E+13,Clevvah4Evah,my boss just made a 360 on his last decision! #pok #rally #grammar,,,,1,"['#POK', '#Rally', '#Grammar']",0,1,2014-01-23 20:19:17,"['my', 'boss', 'just', 'made', 'a', '360', 'on', 'his', 'last', 'decision', '!', '#', 'pok', '#', 'rally', '#', 'grammar']","['boss', 'made', '360', 'last', 'decision', 'pok', 'rally', 'grammar']",[],[],[],[]
3174,mbdata,2.01401E+13,eazymoney,artist ? musician? need more followers ? click here  followme.kronos/artists #abila #artists,,,,1,"['#abila', '#artists']",0.5,1,2014-01-23 20:19:17,"['artist', '?', 'musician', '?', 'need', 'more', 'followers', '?', 'click', 'here', 'followme.kronos/artists', '#', 'abila', '#', 'artists']","['artist', 'musician', 'need', 'followers', 'click', 'followme.kronos/artists', 'abila', 'artists']",[],[],[],[]
3175,mbdata,2.01401E+13,KronosQuoth,too many of us are not living our dreams because we are living our fears.  #kronosstar #pokrally,,,,1,"['#KronosStar', '#POKRally']",0.5,1,2014-01-23 20:19:17,"['too', 'many', 'of', 'us', 'are', 'not', 'living', 'our', 'dreams', 'because', 'we', 'are', 'living', 'our', 'fears', '.', '#', 'kronosstar', '#', 'pokrally']","['many', 'us', 'living', 'dreams', 'living', 'fears', 'kronosstar', 'pokrally']",['emergency'],[],[],"['fears', 'fears', 'fears', 'fears']"
3176,mbdata,2.01401E+13,Clevvah4Evah,april 31 2013 - will always remember that date #pok #rally #grammar,,,,1,"['#POK', '#Rally', '#Grammar']",0,1,2014-01-23 20:19:39,"['april', '31', '2013', '-', 'will', 'always', 'remember', 'that', 'date', '#', 'pok', '#', 'rally', '#', 'grammar']","['april', '31', '2013', 'always', 'remember', 'date', 'pok', 'rally', 'grammar']",[],[],[],[]
3177,mbdata,2.01401E+13,KronosQuoth,the first step toward success is taken when you refuse to be a captive of the environment in which you first find yourself.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0.25,1,2014-01-23 20:19:39,"['the', 'first', 'step', 'toward', 'success', 'is', 'taken', 'when', 'you', 'refuse', 'to', 'be', 'a', 'captive', 'of', 'the', 'environment', 'in', 'which', 'you', 'first', 'find', 'yourself', '.', '#', 'pokrally', '#', 'hi']","['first', 'step', 'toward', 'success', 'taken', 'refuse', 'captive', 'environment', 'first', 'find', 'pokrally']",[],[],[],[]
3178,mbdata,2.01401E+13,KronosQuoth,"you who are without sin, cast the first stone  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",0.25,1,2014-01-23 20:19:39,"['you', 'who', 'are', 'without', 'sin', ',', 'cast', 'the', 'first', 'stone', '#', 'kronosstar', '#', 'pokrally']","['without', 'sin', 'cast', 'first', 'stone', 'kronosstar', 'pokrally']",[],[],[],[]
3179,mbdata,2.01401E+13,siliconKing,rt @abilapost evacuated witness reports seeing wild driving black van being pursued by two cop cars #abilapost,,,,1,['#AbilaPost'],-0.033333333,0,2014-01-23 20:20:01,"['rt', '@', 'abilapost', 'evacuated', 'witness', 'reports', 'seeing', 'wild', 'driving', 'black', 'van', 'being', 'pursued', 'by', 'two', 'cop', 'cars', '#', 'abilapost']","['abilapost', 'evacuated', 'witness', 'reports', 'seeing', 'wild', 'driving', 'black', 'van', 'pursued', 'two', 'cop', 'cars', 'abilapost']","['crime', 'emergency']",[],"['cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop']","['evacuated', 'evacuated', 'evacuated']"
3180,mbdata,2.01401E+13,footfingers,corrupt officials allow corporate greed to poison your land #pok,36.054,24.902,,1,['#POK'],-0.25,0,2014-01-23 20:20:02,"['corrupt', 'officials', 'allow', 'corporate', 'greed', 'to', 'poison', 'your', 'land', '#', 'pok']","['corrupt', 'officials', 'allow', 'corporate', 'greed', 'poison', 'land', 'pok']",['emergency'],[],[],"['poison', 'poison']"
3181,mbdata,2.01401E+13,protoGuy,van dude is yelling at cops,,,,1,[],0,1,2014-01-23 20:20:02,"['van', 'dude', 'is', 'yelling', 'at', 'cops']","['van', 'dude', 'yelling', 'cops']",['crime'],[],"['cops', 'cops', 'cops', 'cops', 'cops', 'cops', 'cops', 'cops', 'cops']",[]
3182,mbdata,2.01401E+13,Sara_Nespola,now people are showing up that were trapped in the coffee shop #hostage,,,,1,['#hostage'],-0.2,0,2014-01-23 20:20:02,"['now', 'people', 'are', 'showing', 'up', 'that', 'were', 'trapped', 'in', 'the', 'coffee', 'shop', '#', 'hostage']","['people', 'showing', 'trapped', 'coffee', 'shop', 'hostage']",['crime'],[],"['hostage', 'hostage', 'hostage', 'hostage', 'hostage', 'hostage', 'hostage', 'hostage', 'hostage']",[]
3183,mbdata,2.01401E+13,megaMan,"bad guy: """"im outta here or people die""""  #tag""""",,,,1,['#TAG'],-0.7,0,2014-01-23 20:20:02,"['bad', 'guy', ':', '``', ""''"", 'im', 'outta', 'here', 'or', 'people', 'die', ""''"", ""''"", '#', 'tag', ""''"", ""''""]","['bad', 'guy', ':', '``', 'im', 'outta', 'people', 'die', 'tag']",[],[],[],[]
3184,mbdata,2.01401E+13,AbilaPost,witness reports that male driver of black van tried to drive out of gelatogalore parking lot but was blocked then opened fire #abilapost,,,,0,['#AbilaPost'],-0.083333333,0,2014-01-23 20:20:02,"['witness', 'reports', 'that', 'male', 'driver', 'of', 'black', 'van', 'tried', 'to', 'drive', 'out', 'of', 'gelatogalore', 'parking', 'lot', 'but', 'was', 'blocked', 'then', 'opened', 'fire', '#', 'abilapost']","['witness', 'reports', 'male', 'driver', 'black', 'van', 'tried', 'drive', 'gelatogalore', 'parking', 'lot', 'blocked', 'opened', 'fire', 'abilapost']",['fire'],"['fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire']",[],[]
3185,mbdata,2.01401E+13,KronosStar,standoff between apd and shooters continues at gelato galore. #kronosstar,,,,1,['#KronosStar'],0,1,2014-01-23 20:20:02,"['standoff', 'between', 'apd', 'and', 'shooters', 'continues', 'at', 'gelato', 'galore', '.', '#', 'kronosstar']","['standoff', 'apd', 'shooters', 'continues', 'gelato', 'galore', 'kronosstar']",['crime'],[],"['apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'shooters', 'apd', 'shooters']",[]
3186,mbdata,2.01401E+13,HomelandIlluminations,witnesses report there may be people trapped in nearby businesses,,,,1,[],-0.2,0,2014-01-23 20:20:02,"['witnesses', 'report', 'there', 'may', 'be', 'people', 'trapped', 'in', 'nearby', 'businesses']","['witnesses', 'report', 'may', 'people', 'trapped', 'nearby', 'businesses']",[],[],[],[]
3187,mbdata,2.01401E+13,Officia1AbilaPost,eight shot at gelatogalore robbery smad.co.kronos/39vn811v,,,,1,[],0,1,2014-01-23 20:20:02,"['eight', 'shot', 'at', 'gelatogalore', 'robbery', 'smad.co.kronos/39vn811v']","['eight', 'shot', 'gelatogalore', 'robbery', 'smad.co.kronos/39vn811v']",['crime'],[],"['robbery', 'robbery', 'robbery', 'robbery', 'robbery', 'robbery', 'shot', 'robbery', 'shot', 'robbery', 'shot', 'robbery']",[]
3188,mbdata,2.01401E+13,farmboy,rt @friendsofkronos they were moving the hostages and got cuaght the feeble minded always result to violence #pok,,,,0,['#POK'],-0.5,0,2014-01-23 20:20:04,"['rt', '@', 'friendsofkronos', 'they', 'were', 'moving', 'the', 'hostages', 'and', 'got', 'cuaght', 'the', 'feeble', 'minded', 'always', 'result', 'to', 'violence', '#', 'pok']","['friendsofkronos', 'moving', 'hostages', 'got', 'cuaght', 'feeble', 'minded', 'always', 'result', 'violence', 'pok']",['crime'],[],"['hostages', 'violence', 'hostages', 'violence', 'hostages', 'violence', 'hostages', 'violence', 'hostages', 'violence', 'hostages', 'violence', 'hostages', 'violence', 'hostages', 'violence', 'hostages', 'violence']",[]
3189,mbdata,2.01401E+13,KronosQuoth,"dreaming, after all, is a form of planning.  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",0,1,2014-01-23 20:20:09,"['dreaming', ',', 'after', 'all', ',', 'is', 'a', 'form', 'of', 'planning', '.', '#', 'kronosstar', '#', 'pokrally']","['dreaming', 'form', 'planning', 'kronosstar', 'pokrally']",[],[],[],[]
3190,mbdata,2.01401E+13,KronosQuoth,"i have not failed. i've just found 10,000 ways that won't work.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.25,1,2014-01-23 20:20:09,"['i', 'have', 'not', 'failed', '.', 'i', ""'ve"", 'just', 'found', '10,000', 'ways', 'that', 'wo', ""n't"", 'work', '.', '#', 'pokrally', '#', 'hi']","['failed', ""'ve"", 'found', '10,000', 'ways', 'wo', 'work', 'pokrally']",[],[],[],[]
3191,mbdata,2.01401E+13,KronosQuoth,you've got to get up every morning with determination if you're going to go to bed with satisfaction.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0,1,2014-01-23 20:20:09,"['you', ""'ve"", 'got', 'to', 'get', 'up', 'every', 'morning', 'with', 'determination', 'if', 'you', ""'re"", 'going', 'to', 'go', 'to', 'bed', 'with', 'satisfaction', '.', '#', 'pokrally', '#', 'hi']","[""'ve"", 'got', 'get', 'every', 'morning', 'determination', ""'re"", 'going', 'go', 'bed', 'satisfaction', 'pokrally']",[],[],[],[]
3192,mbdata,2.01401E+13,jaques,rt @abilapost gelatogalore patrons are still trapped inside #abilapost,,,,1,['#AbilaPost'],-0.2,0,2014-01-23 20:20:14,"['rt', '@', 'abilapost', 'gelatogalore', 'patrons', 'are', 'still', 'trapped', 'inside', '#', 'abilapost']","['abilapost', 'gelatogalore', 'patrons', 'still', 'trapped', 'inside', 'abilapost']",[],[],[],[]
3193,mbdata,2.01401E+13,KronosQuoth,"if the wind will not serve, take to the oars.  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",0,1,2014-01-23 20:20:38,"['if', 'the', 'wind', 'will', 'not', 'serve', ',', 'take', 'to', 'the', 'oars', '.', '#', 'kronosstar', '#', 'pokrally']","['wind', 'serve', 'take', 'oars', 'kronosstar', 'pokrally']",[],[],[],[]
3194,mbdata,2.01401E+13,KronosQuoth,the best time to plant a tree was 20 years ago. the second best time is now.  #kronosstar #pokrally,,,,1,"['#KronosStar', '#POKRally']",0.666666667,1,2014-01-23 20:20:38,"['the', 'best', 'time', 'to', 'plant', 'a', 'tree', 'was', '20', 'years', 'ago', '.', 'the', 'second', 'best', 'time', 'is', 'now', '.', '#', 'kronosstar', '#', 'pokrally']","['best', 'time', 'plant', 'tree', '20', 'years', 'ago', 'second', 'best', 'time', 'kronosstar', 'pokrally']",[],[],[],[]
3195,mbdata,2.01401E+13,KronosQuoth,the road to success and the road to failure are almost exactly the same.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0.058333333,1,2014-01-23 20:20:38,"['the', 'road', 'to', 'success', 'and', 'the', 'road', 'to', 'failure', 'are', 'almost', 'exactly', 'the', 'same', '.', '#', 'pokrally', '#', 'hi']","['road', 'success', 'road', 'failure', 'almost', 'exactly', 'pokrally']",[],[],[],[]
3196,mbdata,2.01401E+13,Clevvah4Evah,don't be disinterested in the movie! #pok #rally #grammar,,,,1,"['#POK', '#Rally', '#Grammar']",0,1,2014-01-23 20:20:38,"['do', ""n't"", 'be', 'disinterested', 'in', 'the', 'movie', '!', '#', 'pok', '#', 'rally', '#', 'grammar']","['disinterested', 'movie', 'pok', 'rally', 'grammar']",[],[],[],[]
3197,mbdata,2.01401E+13,zengardener,rt @abilapost evacuated witness reports seeing wild driving black van being pursued by two cop cars #abilapost,,,,1,['#AbilaPost'],-0.033333333,0,2014-01-23 20:21:01,"['rt', '@', 'abilapost', 'evacuated', 'witness', 'reports', 'seeing', 'wild', 'driving', 'black', 'van', 'being', 'pursued', 'by', 'two', 'cop', 'cars', '#', 'abilapost']","['abilapost', 'evacuated', 'witness', 'reports', 'seeing', 'wild', 'driving', 'black', 'van', 'pursued', 'two', 'cop', 'cars', 'abilapost']","['crime', 'emergency']",[],"['cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop']","['evacuated', 'evacuated', 'evacuated']"
3198,mbdata,2.01401E+13,blueSunshine,rt @abilapost evacuated witness reports seeing wild driving black van being pursued by two cop cars #abilapost,,,,1,['#AbilaPost'],-0.033333333,0,2014-01-23 20:21:01,"['rt', '@', 'abilapost', 'evacuated', 'witness', 'reports', 'seeing', 'wild', 'driving', 'black', 'van', 'being', 'pursued', 'by', 'two', 'cop', 'cars', '#', 'abilapost']","['abilapost', 'evacuated', 'witness', 'reports', 'seeing', 'wild', 'driving', 'black', 'van', 'pursued', 'two', 'cop', 'cars', 'abilapost']","['crime', 'emergency']",[],"['cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop']","['evacuated', 'evacuated', 'evacuated']"
3199,mbdata,2.01401E+13,sarajane,rt @abilapost witness reports that male driver of black van tried to drive out of gelatogalore parking lot but was blocked then opened fire #abilapost,,,,0,['#AbilaPost'],-0.083333333,0,2014-01-23 20:21:02,"['rt', '@', 'abilapost', 'witness', 'reports', 'that', 'male', 'driver', 'of', 'black', 'van', 'tried', 'to', 'drive', 'out', 'of', 'gelatogalore', 'parking', 'lot', 'but', 'was', 'blocked', 'then', 'opened', 'fire', '#', 'abilapost']","['abilapost', 'witness', 'reports', 'male', 'driver', 'black', 'van', 'tried', 'drive', 'gelatogalore', 'parking', 'lot', 'blocked', 'opened', 'fire', 'abilapost']",['fire'],"['fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire']",[],[]
3200,mbdata,2.01401E+13,joyce101,rt @kronosstar standoff between apd and shooters continues at gelato galore. #kronosstar,,,,1,['#KronosStar'],0,1,2014-01-23 20:21:02,"['rt', '@', 'kronosstar', 'standoff', 'between', 'apd', 'and', 'shooters', 'continues', 'at', 'gelato', 'galore', '.', '#', 'kronosstar']","['kronosstar', 'standoff', 'apd', 'shooters', 'continues', 'gelato', 'galore', 'kronosstar']",['crime'],[],"['apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'shooters', 'apd', 'shooters']",[]
3201,mbdata,2.01401E+13,plasticParts,rt @kronosstar standoff between apd and shooters continues at gelato galore. #kronosstar,,,,1,['#KronosStar'],0,1,2014-01-23 20:21:02,"['rt', '@', 'kronosstar', 'standoff', 'between', 'apd', 'and', 'shooters', 'continues', 'at', 'gelato', 'galore', '.', '#', 'kronosstar']","['kronosstar', 'standoff', 'apd', 'shooters', 'continues', 'gelato', 'galore', 'kronosstar']",['crime'],[],"['apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'shooters', 'apd', 'shooters']",[]
3202,mbdata,2.01401E+13,farmboy,rt @kronosstar standoff between apd and shooters continues at gelato galore. #kronosstar,,,,1,['#KronosStar'],0,1,2014-01-23 20:21:02,"['rt', '@', 'kronosstar', 'standoff', 'between', 'apd', 'and', 'shooters', 'continues', 'at', 'gelato', 'galore', '.', '#', 'kronosstar']","['kronosstar', 'standoff', 'apd', 'shooters', 'continues', 'gelato', 'galore', 'kronosstar']",['crime'],[],"['apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'shooters', 'apd', 'shooters']",[]
3203,mbdata,2.01401E+13,FriendsOfKronos,i found the kidnapped gastech employees there at gelatogalore with pok terrorists,,,,1,[],0,1,2014-01-23 20:21:03,"['i', 'found', 'the', 'kidnapped', 'gastech', 'employees', 'there', 'at', 'gelatogalore', 'with', 'pok', 'terrorists']","['found', 'kidnapped', 'gastech', 'employees', 'gelatogalore', 'pok', 'terrorists']",['crime'],[],"['terrorists', 'terrorists', 'terrorists', 'terrorists', 'terrorists', 'terrorists', 'terrorists', 'terrorists', 'terrorists']",[]
3204,mbdata,2.01401E+13,megaMan,not good #tag,,,,1,['#TAG'],-0.35,0,2014-01-23 20:21:03,"['not', 'good', '#', 'tag']","['good', 'tag']",[],[],[],[]
3205,mbdata,2.01401E+13,NewsOnlineToday,people may be trapped in nearby businesses #abila,,,,1,['#Abila'],-0.2,0,2014-01-23 20:21:03,"['people', 'may', 'be', 'trapped', 'in', 'nearby', 'businesses', '#', 'abila']","['people', 'may', 'trapped', 'nearby', 'businesses', 'abila']",[],[],[],[]
3206,mbdata,2.01401E+13,panopticon,guy in the black van is screaming something at the cops but cant hear what,,,,1,[],-0.166666667,0,2014-01-23 20:21:03,"['guy', 'in', 'the', 'black', 'van', 'is', 'screaming', 'something', 'at', 'the', 'cops', 'but', 'cant', 'hear', 'what']","['guy', 'black', 'van', 'screaming', 'something', 'cops', 'cant', 'hear']",['crime'],[],"['cops', 'cops', 'cops', 'cops', 'cops', 'cops', 'cops', 'cops', 'cops']",[]
